"BindingDB MonomerID","Ligand SMILES","Gbinding Average"
50217216,"C[C@H](NC(=O)C(C)(C)Oc1ccc(C)cn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(c1)C#N",9.1458
50217217,"C[C@H](NC(=O)C(C)(C)Oc1cc(ccn1)C(F)(F)F)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(c1)C#N",9.1135
50217218,"C[C@H](NC(=O)C(C)(C)Oc1ccccn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(c1)C#N",8.8861
50217220,"C[C@H](NC(=O)C(C)(C)Oc1cc(C)ccn1)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(c1)C#N",9.3279
50217221,"C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(OCCF)cc1)c1cc(F)cc(c1)C#N",9.0458
50217222,"C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(c1)C#N",9.0458
50217223,"COc1ccc(C[C@H]([C@H](C)NC(=O)C(C)(C)Oc2ccc(cn2)C(F)(F)F)c2cc(F)cc(c2)C#N)cc1",9.0458
50217224,"C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C#N)[C@@H](Cc1ccc(OCCF)cc1)c1cccc(c1)C#N",8.7447
50218118,"O=C(c1cccc2ccccc12)c1ccc(OCCN2CCOCC2)c2ccccc12",5.9586
50218119,"CCCCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12",6.7959
50218120,"CCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12",6.5229
50218121,"CCCCCNc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12",7.6021
50218122,"O=C(c1cccc2ccccc12)c1ccc(OCCc2ccccc2)c2ccccc12",6.0315
50218123,"CCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12",7.3188
50218270,"Cc1c(s\c(=N/S(=O)(=O)c2cccc3ccccc23)n1CC1CC1)C(C)(C)C",5.7696
50222830,"COCCn1c(C)c(s\c1=N/C(=O)c1cccc(c1)C(F)(F)F)C(C)(C)C",5.3872
50222831,"Cc1c(s\c(=N/C(=O)c2cccc(c2Cl)C(F)(F)F)n1CC1CC1)C(C)(C)C",7.7212
50222832,"Cc1c(sc(=NC(=O)c2cc(ccc2C)C(F)(F)F)n1CC1CC1)C(C)(C)C",5.9208
50222833,"Cc1c(s\c(=N/C(=O)c2cc(ccc2Cl)C(F)(F)F)n1CC1CC1)C(C)(C)C",6.0809
50222834,"COc1ccc(cc1C(=O)\N=c1/sc(c(C)n1CC1CC1)C(C)(C)C)C(F)(F)F",5.7212
50222836,"Cc1c(s\c(=N/C(=O)c2cccc(OC(F)(F)F)c2)n1CC1CC1)C(C)(C)C",5.9586
50222837,"Cc1c(s\c(=N/C(=O)c2cc(ccc2F)C(F)(F)F)n1CC1CC1)C(C)(C)C",5.8239
50222841,"Cc1c(s\c(=N/C(=O)c2cccc(Br)c2)n1CC1CC1)C(C)(C)C",7.2757
50222843,"Cc1c(s\c(=N/C(=O)c2cccc(c2)C(F)(F)F)n1CC1CC1)C(C)(C)C",5.4559
50222844,"CCOCCn1c(C)c(s\c1=N/C(=O)c1cccc(c1)C(F)(F)F)C(C)(C)C",6.1612
50222845,"Cc1c(s\c(=N/C(=O)c2ccccc2C(F)(F)F)n1CC1CC1)C(C)(C)C",6.8539
50234402,"Cc1ccc(cc1S(=O)(=O)N1CCCCC1)C(=O)Nc1ccccc1",5.5
50242537,"Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NC1CCCCCC1)c1cccc(Cl)c1Cl",6.3726
50242539,"CC(C)(C)NC(=O)N1CCN(CC1)C(c1ccc(Cl)cc1)c1cccc(Cl)c1Cl",6.5003
50242548,"Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NC1CCCCC1)c1ccccc1Cl",6.8928
50242549,"Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NC1CCCCCC1)c1ccccc1Cl",6.6459
50242556,"Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NC1CCCCC1)c1cccc(Cl)c1Cl",6.3556
50242557,"Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NC1CCCCCC1)c1ccc(Cl)cc1Cl",6.1373
50242558,"Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NCC1CCCCC1)c1ccc(Cl)cc1Cl",5.983
50242565,"Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NCC1CCCCC1)c1ccccc1Cl",6.5638
50242566,"CC(C)(C)NC(=O)N1CCN(CC1)C(c1ccc(Cl)cc1)c1ccccc1Cl",6.3536
50242567,"Cc1ccccc1C(N1CCN(CC1)C(=O)NC1CCCCC1)c1ccc(Cl)cc1",6.71
50242568,"Cc1ccccc1C(N1CCN(CC1)C(=O)NC1CCCCCC1)c1ccc(Cl)cc1",6.7878
50242598,"Cc1ccccc1C(N1CCN(CC1)C(=O)NCC1CCCCC1)c1ccc(Cl)cc1",6.4685
50242599,"Cc1ccccc1C(N1CCN(CC1)C(=O)NC(C)(C)C)c1ccc(Cl)cc1",6.4763
50242600,"FC(F)(F)c1ccccc1C(N1CCN(CC1)C(=O)NC1CCCCC1)c1ccc(Cl)cc1",6.7305
50242601,"FC(F)(F)c1ccccc1C(N1CCN(CC1)C(=O)NC1CCCCCC1)c1ccc(Cl)cc1",6.6904
50249585,"[2H]C([2H])([18F])Oc1nc(NCCc2ccc(F)cc2)nc(n1)-c1ccc(Cl)c(c1)C(C)(C)O",6.7447
50251115,"FC(F)(F)c1ccccc1C(N1CCN(CC1)C(=O)NCC1CCCCC1)c1ccc(Cl)cc1",6.098
50251130,"Clc1ccccc1C(N1CCN(CC1)C(=O)NC1CCCCC1)c1ccc(Br)cc1",7.202
50251131,"Clc1ccccc1C(N1CCN(CC1)C(=O)NC1CCCCCC1)c1ccc(Br)cc1",7.3063
50251132,"Clc1ccccc1C(N1CCN(CC1)C(=O)NCC1CCCCC1)c1ccc(Br)cc1",6.8356
50251133,"CC(C)(C)NC(=O)N1CCN(CC1)C(c1ccc(Br)cc1)c1ccccc1Cl",6.5436
50253298,"CCCCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCCC1",8.7696
50253299,"CCCCCCNC(=O)c1nn(c(c1C)-c1ccc(s1)C#CCCCC)-c1ccc(Cl)cc1Cl",8.585
50253300,"CCCCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NC1CCCCC1",8.6778
50253301,"Cc1c(nn(c1-c1ccc(s1)C#CC(C)(C)C)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.4855
50253329,"Cc1c(nn(c1-c1ccc(s1)C#CC(C)(C)C)-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",7.6635
50253474,"Cc1c(nn(c1-c1ccc(s1)C#CC1CC1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.219
50253475,"Cc1c(nn(c1-c1ccc(s1)C#CC1CC1)-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",7.6778
50253476,"Cc1c(nn(c1-c1ccc(s1)C#CC1CCCC1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.1487
50253477,"Cc1c(nn(c1-c1ccc(s1)C#CC1CCCC1)-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",7.9788
50253527,"Cc1c(nn(c1-c1ccc(s1)C#CC1CCCCC1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.1367
50253528,"Cc1c(nn(c1-c1ccc(s1)C#CC1CCCCC1)-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",8.1079
50253529,"Cc1c(nn(c1-c1ccc(s1)C#CCCc1ccccc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.2147
50253530,"COCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.1851
50253554,"CCOCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.8962
50253555,"CC(C)OCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.6345
50253556,"CC(C)NCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.0841
50253557,"CN(C)CC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",6.9059
50253587,"Cc1c(nn(c1-c1ccc(s1)C#CCOc1ccccc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.3665
50253704,"Cc1c(nn(c1-c1ccc(Br)s1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.4461
50253705,"Cc1c(nn(c1-c1ccc(Br)s1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCCC1",7.3904
50253755,"Cc1c(nn(c1-c1ccc(Cl)s1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.2993
50253756,"Cc1c(nn(c1-c1ccc(Cl)s1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCCC1",6.7994
50253757,"CCCCNC(=O)c1nn(c(c1C)-c1ccc(s1)C#CCCCC)-c1ccc(Cl)cc1Cl",8.5229
50253758,"CCCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.3889
50253804,"CCCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",8.1024
50253805,"CCCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCCC1",8.5378
50253806,"CC(C)CC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.7796
50253807,"CC(C)CC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCCC1",8.6153
50253843,"CCCC#Cc1ccc(s1)-c1c(CC)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.5678
50253844,"CCCC#Cc1ccc(s1)-c1c(CC)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCCC1",8.4857
50253845,"CCc1c(nn(c1-c1ccc(s1)C#CCC(C)C)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.2924
50253846,"CCC\C=C\c1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.6655
50253881,"CCC\C=C\c1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",7.5607
50253882,"CCCCCc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.2373
50253883,"CCCCCc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",7.6861
50253884,"CCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",7.1844
50253915,"CCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",7.5482
50253916,"CCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCCC1",7.6162
50253917,"CCCCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1",8.8539
50253918,"CCCCC#Cc1ccc(s1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CC2CCCC2C1",8.8861
50256074,"CCCCOC(=O)Cn1nc(c(n1)-c1ccc(Cl)cc1Cl)-c1ccc(Cl)cc1Cl",5.9306
50256075,"Clc1ccc(-c2nn(CC(=O)N3CCCCC3)nc2-c2ccc(Cl)cc2Cl)c(Cl)c1",6.7724
50256119,"Clc1ccc(-c2nn(CC(=O)NCc3ccccc3)nc2-c2ccc(Cl)cc2Cl)c(Cl)c1",7.1746
50256120,"Clc1ccc(cc1)-c1nn(CC(=O)NCc2ccccc2)nc1-c1ccc(Cl)cc1Cl",6.6914
50256121,"Clc1ccc(-c2nn(CC(=O)NC3CCCCC3)nc2-c2ccc(Cl)cc2Cl)c(Cl)c1",6.8404
50256122,"Fc1ccccc1CNC(=O)Cn1nc(c(n1)-c1ccc(Cl)cc1Cl)-c1ccc(Cl)cc1Cl",7.7144
50256170,"Fc1ccccc1CNC(=O)Cn1nc(c(n1)-c1ccc(Cl)cc1Cl)-c1ccc(Cl)cc1",6.5814
50256171,"Fc1ccc(CNC(=O)Cn2nc(c(n2)-c2ccc(Cl)cc2Cl)-c2ccc(Cl)cc2Cl)cc1",7.9355
50256172,"Fc1ccc(CNC(=O)Cn2nc(c(n2)-c2ccc(Cl)cc2Cl)-c2ccc(Cl)cc2)cc1",6.3476
50256173,"Fc1cccc(CNC(=O)Cn2nc(c(n2)-c2ccc(Cl)cc2Cl)-c2ccc(Cl)cc2Cl)c1",7.5901
50256271,"COc1ccc(CNC(=O)Cn2nc(c(n2)-c2ccc(Cl)cc2Cl)-c2ccc(Cl)cc2Cl)cc1",7.0867
50256272,"Clc1ccc(-c2nn(CC(=O)NCc3ccccc3Cl)nc2-c2ccc(Cl)cc2Cl)c(Cl)c1",7.3107
50256273,"Clc1ccc(CNC(=O)Cn2nc(c(n2)-c2ccc(Cl)cc2Cl)-c2ccc(Cl)cc2Cl)cc1",7.1884
50256274,"Fc1ccc(F)c(CNC(=O)Cn2nc(c(n2)-c2ccc(Cl)cc2Cl)-c2ccc(Cl)cc2Cl)c1",7.6459
50256332,"Clc1ccc(-c2nn(CC(=O)Nc3ccccc3)nc2-c2ccc(Cl)cc2Cl)c(Cl)c1",6.6002
50256747,"Clc1ccc(-c2nn(nc2-c2ccc(Cl)cc2Cl)C(=O)NC23CC4CC(CC(C4)C2)C3)c(Cl)c1",5.3471
50258726,"COc1cc(ccn1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.8761
50258727,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccncc2)cc1",6.7496
50258738,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccccc2)cc1",6.9272
50258739,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc3OCOc3c2)cc1",7.1549
50258740,"Cc1cccc(c1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",7.1308
50258766,"[O-][N+](=O)c1cccc(c1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.9567
50258767,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc(Cl)c(Cl)c2)cc1",7.5229
50258768,"Fc1ccc(cc1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",7.2296
50258769,"Fc1ccc(c(F)c1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",7.0985
50258770,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc(cc2)-c2ccccc2)cc1",5.8729
50258771,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc3occc3c2)cc1",6.8729
50258772,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc3ccccc3c2)cc1",6.8794
50258781,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2cnc3ccccc3c2)cc1",6.2874
50258782,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc3ccccc3n2)cc1",6.4763
50258783,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc-3c(Cc4ccccc-34)c2)cc1",5.8996
50258784,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2cncnc2)cc1",6.5376
50258785,"Cc1ccccc1-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.7212
50258786,"COc1cccc(n1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.6364
50258802,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccccn2)cc1",6.4525
50258807,"Oc1cccc(c1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.0757
50258818,"CC(C)Oc1cccc(c1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.8508
50258826,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2cc(Cl)cc(Cl)c2)cc1",7.091
50258834,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2c(Cl)cccc2Cl)cc1",6.4711
50258835,"CC(C)(C)c1ccc(cc1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.2284
50258836,"CC(C)(C)c1cc(cc(c1)C(C)(C)C)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",6.3372
50258863,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc(cc2)C(=O)c2ccccc2)cc1",5.8041
50258864,"Cc1ccnc(c1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",5.8827
50258865,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2cccnc2)cc1",6.6126
50258866,"COc1cccc(c1)-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1",7.0915
50258867,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2ccc(Cl)cc2)cc1",7.0223
50258868,"Clc1ccc(NC(=O)Nc2cccc(c2)-c2cccc(c2)-c2ccccc2)cc1",6.71
50259094,"CC(C)c1nc2nc(-c3ccccc3Cl)c(cc2c(=O)[nH]1)-c1ccc(Cl)cc1",6.8861
50259136,"CC(C)c1nc(N)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",6.7212
50259137,"Cc1nc2nc(-c3ccccc3Cl)c(cc2c(=O)[nH]1)-c1ccc(Cl)cc1",5.6021
50259138,"Cc1nc(N)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",5.8239
50259139,"CC(C)(C)c1nc2nc(-c3ccccc3Cl)c(cc2c(=O)[nH]1)-c1ccc(Cl)cc1",8.1308
50259140,"CC(C)(C)c1nc2nc(-c3ccc(Cl)cc3Cl)c(cc2c(=O)[nH]1)-c1ccc(Cl)cc1",8.2218
50259181,"CC(C)(C)c1nc(N)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",7.3979
50259182,"CC(C)(C)c1nc(N)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccc(Cl)cc1Cl",7.9586
50259183,"Clc1ccc(cc1)-c1cc2c(nc([nH]c2=O)-c2ccc(Cl)cc2)nc1-c1ccccc1Cl",7.2291
50259184,"Nc1nc(nc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1",7.7959
50259222,"CC(C)(C)c1nc(-c2ccc(F)cc2)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",9.2007
50259223,"CC(C)(C)c1nc(N2CCNCC2)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",8.7212
50259224,"CCN(CC)c1nc(nc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(C)(C)C",8.6576
50259225,"CC(C)(C)Nc1nc(nc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(C)(C)C",8.5686
50259269,"CC(C)Nc1nc(nc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(C)(C)C",8.3872
50259270,"CCN(CC)C(=O)c1nc(NC(C)C)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",6.8239
50259271,"COc1nc(nc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(C)(C)C",8.1249
50259272,"CN(C)c1nc(nc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(C)(C)C",8.0706
50259336,"CC(C)(C)c1nc(NCC(F)(F)CO)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",8.0223
50259337,"CC(C)c1nc(OCc2ncon2)c2cc(-c3ccc(Cl)cc3)c(nc2n1)-c1ccccc1Cl",8.9586
50259338,"CC(C)c1nc2nc(-c3ccccc3Cl)c(cc2c(=O)n1Cc1ncon1)-c1ccc(Cl)cc1",7.0862
50259339,"CC(C)(C)c1nc2nc(-c3ccccc3Cl)c(cc2c2n[nH]c(=O)n12)-c1ccc(Cl)cc1",8.7212
50259389,"CC(C)(C)c1nc2nc(-c3ccccc3Cl)c(cc2c2n[nH]c(=O)n12)-c1cccc(Cl)c1",7.4685
50259390,"CC(C)(C)c1nc2nc(-c3ccccc3Cl)c(cc2c2n[nH]c(=O)n12)-c1ccc(cc1)C#N",8.2291
50259391,"CC(C)(C)c1nc2nc(-c3ccc(cc3Cl)C#N)c(cc2c2n[nH]c(=O)n12)-c1ccc(Cl)cc1",9.0
50259392,"CC(C)(C)c1nc2nc(-c3ccccc3C#N)c(cc2c2n[nH]c(=O)n12)-c1ccc(Cl)cc1",8.4949
50259491,"COc1ccc(cc1)-c1cc2c3n[nH]c(=O)n3c(nc2nc1-c1ccccc1Cl)C(C)(C)C",8.5229
50259492,"CC(C)(C)c1nc2nc(-c3ccccc3Cl)c(cc2c2n[nH]c(=O)n12)-c1ccc(cc1)C(F)(F)F",8.9586
50259493,"CC(=O)c1ccc(cc1)-c1cc2c3n[nH]c(=O)n3c(nc2nc1-c1ccccc1Cl)C(C)(C)C",8.0
50259494,"CN(C)c1ccc(cc1)-c1cc2c3n[nH]c(=O)n3c(nc2nc1-c1ccccc1Cl)C(C)(C)C",7.5528
50259544,"CC(C)(C)c1nc2nc(-c3ccccc3Cl)c(cc2c2n[nH]c(=O)n12)-c1cnccc1C#N",7.0
50259574,"CC(C)(C)c1nc2nc(-c3ccccc3Cl)c(cc2c2nncn12)-c1ccc(Cl)cc1",8.0969
50267256,"Clc1cc(Cl)cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)Cc1ccccn1",5.5229
50267257,"Clc1cc(Cl)cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)Cc1ccc(cc1)C#N",6.7696
50267258,"FC(F)(F)c1ccc(CC(=O)N2CCN(CC2)S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1",7.7959
50267259,"FC(F)(F)c1cccc(CC(=O)N2CCN(CC2)S(=O)(=O)c2cc(Cl)cc(Cl)c2)c1",6.8239
50267260,"FC(F)(F)c1ccccc1CC(=O)N1CCN(CC1)S(=O)(=O)c1cc(Cl)cc(Cl)c1",6.3279
50267354,"Clc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)C1CC1",5.4559
50267403,"Clc1ccc(Cl)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CC1",5.1938
50267404,"Clc1cccc(Cl)c1S(=O)(=O)N1CCN(CC1)C(=O)C1CC1",5.0132
50267405,"Clc1cc(Cl)c(c(Cl)c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CC1",5.0132
50267406,"Clc1cc(Cl)c(cc1Cl)S(=O)(=O)N1CCN(CC1)C(=O)C1CC1",5.0132
50267407,"FC(F)(F)c1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCCCC1",5.3768
50267484,"FC(F)(F)c1ccc(CC(=O)N2CCN(CC2)S(=O)(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1",8.301
50267485,"FC(F)(F)c1ccc(CC(=O)N2CCN(CC2)S(=O)(=O)c2cc(Br)cc(c2)C(F)(F)F)cc1",8.2218
50267486,"COC(=O)c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)Cc1ccc(cc1)C(F)(F)F)C(F)(F)F",8.301
50267487,"FC(F)(F)c1ccc(CC(=O)N2CCN(CC2)S(=O)(=O)c2cc(cc(c2)C(F)(F)F)C2CC2)cc1",9.1109
50267543,"FC(F)(F)c1ccc(CCC(=O)N2CCN(CC2)S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1",7.585
50267544,"CC(C(=O)N1CCN(CC1)S(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccc(cc1)C(F)(F)F",6.3979
50267545,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)C1CC1",9.6505
50267582,"FC(F)(F)c1ccc(cc1)C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)C1CC1",7.2822
50267583,"Oc1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.2218
50267584,"COc1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",9.301
50267585,"CC(C)Oc1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",9.5229
50267615,"CC(C)(C)C(=O)Oc1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.0969
50267616,"CCC(=O)Oc1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.0969
50267617,"CN(C)C(=O)Oc1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.699
50267650,"OCCc1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.3979
50267651,"CC(C)(O)c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.0969
50267652,"OCC(F)(F)c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.301
50267686,"OC(c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F)C(F)(F)F",8.8239
50267687,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-n1cccn1",9.1549
50267688,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-n1nccn1",9.2218
50267728,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-n1cncn1",8.1549
50267729,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-n1ccnn1",7.301
50267730,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1ncon1",9.5229
50267771,"FC(F)(F)c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCCCC1)C(F)(F)F",6.585
