BindingDB MonomerID,Ligand SMILES,Gbinding Average
50277194,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nc(CC(C)(C)C)cs1,6.699
50277195,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nc(cs1)C(C)(C)C,6.585
50277196,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nnn(CC(C)(C)C)n1,6.8861
50277224,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nnn(CC2CCCCC2)n1,6.2518
50277226,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nnc(CC(C)(C)C)[nH]1,6.8539
50277227,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nnc(CC2CCCCC2)[nH]1,6.5086
50277228,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nnc([nH]1)C(C)(C)C,6.2757
50277266,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nc(CC(C)(C)C)c[nH]1,5.9586
50277267,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1nc(c[nH]1)C(C)(C)C,5.9586
50277268,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1c[nH]c(n1)C(C)(C)C,6.1135
50277269,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1noc(CC(C)(C)C)n1,6.5686
50277270,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1noc(CC2CCCCC2)n1,6.1308
50277305,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1cc(CC2CCCCC2)[nH]n1,5.8539
50277306,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)-c1cc([nH]n1)C(C)(C)C,5.1555
50277307,Cc1ccc(NC(=O)[C@@H]2[C@@]3(C)CC[C@H](C3)C2(C)C)cc1S(=O)(=O)N1CCOCC1,5.9208
50277308,Cc1ccc(NC(=O)C(C(C)(C)C)C(C)(C)C)cc1S(=O)(=O)N1CCOCC1,5.9208
50277309,Cc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1S(=O)(=O)N1CCOCC1,6.3279
50277339,Cc1ccc(NC(=O)C2C(C)(C)C2(C)C)cc1S(=O)(=O)N1CCOCC1,5.4685
50277340,Cc1ccc(NC(=O)C2(C)CCCCC2)cc1S(=O)(=O)N1CCOCC1,5.9208
50277341,Cc1ccc(NC(=O)C2CCCCC2)cc1S(=O)(=O)N1CCOCC1,5.7212
50277343,Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1S(=O)(=O)N1CCOCC1,6.5686
50277377,Cc1ccc(NC(=O)c2ccccc2Cl)cc1S(=O)(=O)N1CCOCC1,5.9586
50277379,Cc1ccc(NC(=O)[C@@H]2C[C@@]3(C)CC[C@]2(C)O3)cc1S(=O)(=O)N1CCOCC1,5.5376
50278418,CC(=O)Nc1cccc(c1)C(C)(C)c1cc(O)c2[C@@H]3CC(C)=CC[C@H]3C(C)(C)Oc2c1,7.8633
50284000,CCCCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc12,8.0223
50286425,C(CC1=C\C(=C/c2ccccc2)c2ccccc12)N1CCOCC1,5.8871
50287801,COC(=O)Cc1c(C)n(C(=O)c2cccc3ccccc23)c2ccc(OC)cc12,5.3363
50287802,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CCN3CCOCC3)c2c1,4.9891
50287803,Cc1c(CN2CCOCC2)c2ccccc2n1C(=O)c1cccc2ccccc12,6.057
50287804,COc1ccc2n(C(=O)c3cccc(Cl)c3)c(C)c(CC(=O)N3CCOCC3)c2c1,4.7747
50287805,COc1ccc2n(C(=O)c3ccc(F)cc3Cl)c(C)c(CC(=O)N3CCOCC3)c2c1,5.2541
50287806,Cc1c(CCN2CCOCC2)c2ccccc2n1C(=O)c1cccc(Cl)c1Cl,5.4958
50287807,COc1ccc2n(C(=O)c3c(Cl)cccc3Cl)c(C)c(CC(=O)N3CCOCC3)c2c1,5.5929
50287808,COC(=O)Cc1c(C)n(C(=O)c2ccccc2Cl)c2ccc(OC)cc12,5.7645
50287809,COc1ccc2n(C(=O)c3ccccc3Cl)c(C)c(CC(=O)N3CCOCC3)c2c1,5.4437
50287810,Cc1c(CN2CCOCC2)c2ccccc2n1-c1cccc2ccccc12,5.1752
50287930,CCCCCCC(C)(C)c1cc(O)c2[C@@H]3CC(C=O)=CC[C@H]3C(C)(C)Oc2c1,8.6576
50287933,"CCCCCCC(C)(C)c1ccc2[C@@H]3CC(C)=CC[C@H]3C(C)(C)Oc2c1, CCCCCCC(C)(C)c1ccc2[C@@H]3CC(C)=CC[C@H]3C(C)(C)Oc2c1",7.1202
50287934,CCCCCCC(C)(C)c1cc(O)c2[C@@H]3CC(=C)CC[C@H]3C(C)(C)Oc2c1,8.7447
50287935,CCCCCCC(C)(C)c1cc(O)c(c(O)c1)-c1cc(C)cc(C)c1,7.1024
50287936,CCCCCCC(C)(C)c1cc(O)c2[C@H]3CC(C)=CC[C@@H]3C(C)(C)Oc2c1,7.4089
50287937,CCCCCCC(C)(C)c1cc(O)c([C@@H]2C=C(C)C3C[C@H]2C3(C)C)c(O)c1,6.4559
50287938,CCCCCCC(C)(C)c1cc(OC)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.2069
50287939,"CCCCCCC(C)(C)c1cc(OC)c2[C@@H]3CC(C)=CC[C@H]3C(C)(C)Oc2c1, CCCCCCC(C)(C)c1cc(OC)c2[C@@H]3CC(C)=CC[C@H]3C(C)(C)Oc2c1",5.3909
50287940,CCCCCCC(C)(C)c1cc(OC)c2[C@@H]3CC(=C)CC[C@H]3C(C)(C)Oc2c1,5.3109
50287941,CCCCCCC(C)(C)c1cc(O)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,8.6576
50287942,CCCCCCC(C)(C)c1cc(O)c2[C@H]3CC(C=O)=CC[C@@H]3C(C)(C)Oc2c1,7.0132
50292278,CCN1CCN(CC1)c1nc(C)nc2oc(nc12)-c1ccccc1Cl,6.5331
50292882,C[C@H](CO)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCOC(=O)c1cccc2OC(C)(Oc12)C(C)(C)C,5.5528
50295926,"COc1ccc(cc1CC=C)-c1cc(CC=C)ccc1O, COc1ccc(cc1CC=C)-c1cc(CC=C)ccc1O",5.8611
50296142,COc1cccc(c1)N1C(N(N=C1C(C)=O)c1ccc(Cl)cc1)c1ccc(cc1)N1CCOCC1,6.644
50296143,O=C(Nc1ccccc1Oc1ccccc1)c1ccc(cc1)S(=O)(=O)N1CCc2ccccc12,6.5918
50296144,COc1ccccc1NC(=O)C(C)Sc1nc(nc2CC(C)(C)OCc12)-c1ccc(C)cc1,6.5784
50296145,CCOC(=O)CN1C(Nc2ccc(Br)cc2C1c1ccccc1)c1ccc(F)cc1,6.5638
50296146,CCOC(=O)N1CCN(CC1)C(=O)c1cc(nn1-c1ccc(C)cc1C)-c1ccccc1Cl,6.5421
50296147,COc1ccc(cc1)C1N(C(=O)CN(C(C)C)C(=O)NC(C)(C)C)c2ccccc2-n2cccc12,6.5114
50296148,Cc1cc(C)c(OCC(=O)Nc2sc3CCCCc3c2C(=O)NC2CCS(=O)(=O)C2)c(C)c1,6.4881
50296149,Cc1ccc(cc1)C1N(C(=O)CN(C2CC2)C(=O)C2CCCC2)c2ccccc2-n2cccc12,6.284
50296150,CC(N1C(=O)C2CCCCC2C1=O)C(=O)N1c2ccccc2C(C)(CC1(C)C)c1ccc(Cl)cc1,6.284
50296151,CC1CC(C)CN(C1)S(=O)(=O)c1ccc(F)c(c1)C(=O)NC(c1ccccc1)c1ccccc1,6.214
50296152,CC(C)CN(CC(=O)N1CCc2sccc2C1c1ccc(F)cc1)C(=O)c1ccco1,6.058
50296153,CC(C)N(CC(=O)N1C(c2cccn2-c2ccccc12)c1ccc(F)cc1)C(=O)CC(C)(C)C,5.9872
50296154,O=C(Nc1ccccc1)C1(CCCCC1)N(C(=O)c1ccc(cc1)-n1cnnn1)c1ccccc1,5.9792
50296155,CCOC(=O)N1CC=C2C(C1)C1(C(C#N)C(=N)C2(C#N)C#N)C(=O)N(Cc2ccccc2)c2ccccc12,5.9642
50296156,CC1CN(CC(C)O1)c1ncnc(NC(c2ccccc2)c2ccccc2)c1[N+]([O-])=O,5.9292
50296157,CN(C(C(=O)Nc1ccc2OCCOc2c1)c1ccc(C)cc1)C(=O)\C=C/c1ccc2OCOc2c1,5.8318
50296158,COC(=O)c1c(C)oc(C)c1S(=O)(=O)N1CCN(CC1)C1c2ccccc2-c2ccccc12,5.7943
50296159,CC(C)c1cccc(C(C)C)c1NC(=O)N1CCCN(CC1)c1nc(Cc2ccc(C)cc2)ns1,5.7535
50296160,COc1ccc(-c2cc(C(=O)N3CCN(CC3)C(C)=O)n(n2)-c2cccc(C)c2)c(OC)c1,5.7115
50296161,CC(C)NC(=O)C(C)Sc1nnc2c3ccccc3n(Cc3ccccc3)c2n1,5.6442
50296162,Cc1ccc(cc1)C(=O)n1cc(CN=Nc2nc(nc(n2)N2CCOCC2)N2CCOCC2)c2ccccc12,5.6385
50296163,COc1ccccc1N1CCN(CC1)C(=O)C(C)Sc1nc(cc(n1)C(F)(F)F)-c1ccccc1,5.6356
50296164,COc1ccc(cc1)C1C(C(=O)Nc2cccc(C)n2)c2ccccc2C(=O)N1C1CCCCC1,5.6205
50296165,COc1ccc(cc1)C1N(CCc2sccc12)C(=O)CN(C(C)C)C(=O)C1CCCCC1,5.5862
50296166,Cc1cc(-c2ccccc2)n(Cc2ccccc2)c(=O)c1S(=O)(=O)c1ccccc1,5.5661
50296167,Cc1cccc(C)c1N(C(=O)C(N1CCOCC1)c1ccc(cc1)[N+]([O-])=O)C(=O)c1ccccc1Cl,5.5552
50296168,CCCNC(=O)N1CCN(CC1)c1nc(Cc2ccccc2)c2COC(C)(C)Cc2c1C#N,5.4035
50296169,CC(C)(C)c1ccc(cc1)C(=O)N1C(CSC1c1cccc(F)c1)C(=O)NCc1ccccn1,5.1255
50296170,CS\C(=N/S(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1cccs1)C(F)(F)F)N1CCCC1,6
50296484,Clc1ccc(cc1)[C@H](OC1CN(C1)C(=O)N1CCCCC1)c1cccnc1Cl,6.2518
50296485,Clc1ccc(cc1)[C@@H](OC1CN(C1)C(=O)N1CCCCC1)c1cccnc1Cl,8.1549
50298915,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(F)cc1F)C(=O)NC1CCCCCC1,7.2518
50298916,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(F)cc1F)C(=O)NC1CCCC1,6.0757
50298917,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(F)cc1F)C(=O)NCCc1ccc(Cl)cc1Cl,7.3872
50298918,COc1ccc(CCNC(=O)c2nn(c(c2C)-n2c(C)ccc2C)-c2ccc(F)cc2F)cc1Cl,7.0044
50298919,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(F)cc1F)C(=O)NCCc1ccc(Cl)c(Cl)c1,7.2676
50298920,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(F)cc1F)C(=O)NCCc1ccc(Cl)cc1,7.301
50298921,COc1cc(CNC(=O)c2nn(c(c2C)-n2c(C)ccc2C)-c2ccc(F)cc2F)c(Br)c(OC)c1OC,6.7825
50298922,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(F)cc1F)C(=O)NCc1ccc(Cl)cc1,7.2518
50298923,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(F)cc1F)C(=O)Nc1ccc(Cl)cc1,6.2518
50298924,Cc1c(nn(c1-n1cccc1)-c1ccc(F)cc1F)C(=O)NC1CCCCCC1,6.2518
50298925,Cc1c(nn(c1-n1cccc1)-c1ccc(F)cc1F)C(=O)NC1CCCC1,5.6198
50298926,Cc1c(nn(c1-n1cccc1)-c1ccc(F)cc1F)C(=O)NCCc1ccc(Cl)cc1Cl,6.4202
50298927,COc1ccc(CCNC(=O)c2nn(c(c2C)-n2cccc2)-c2ccc(F)cc2F)cc1Cl,6.0232
50298928,Cc1c(nn(c1-n1cccc1)-c1ccc(F)cc1F)C(=O)NCCc1ccc(Cl)c(Cl)c1,6.5086
50298929,Cc1c(nn(c1-n1cccc1)-c1ccc(F)cc1F)C(=O)NCCc1ccc(Cl)cc1,7.0969
50298930,COc1cc(CNC(=O)c2nn(c(c2C)-n2cccc2)-c2ccc(F)cc2F)c(Br)c(OC)c1OC,6.4622
50298931,Cc1c(nn(c1-n1cccc1)-c1ccc(F)cc1F)C(=O)NCc1ccc(Cl)cc1,6.4685
50298932,Cc1c(nn(c1-n1cccc1)-c1ccc(F)cc1F)C(=O)Nc1ccc(Cl)cc1,5.6778
50298934,CC(NC(=O)c1nn(c(c1C)-n1c(C)ccc1C)-c1ccc(Cl)c(Cl)c1)c1ccccc1,7.0969
50298935,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)c(Cl)c1)C(=O)NC12CC3CC(CC(C3)C1)C2,8.2518
50298936,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)c(Cl)c1)C(=O)NC1CCCCCC1,7.9208
50298937,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)c(Cl)c1)C(=O)NC1CCCC1,7.4437
50298938,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)c(Cl)c1)C(=O)NCCc1ccc(Cl)cc1,6.4089
50298939,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)c(Cl)c1)C(=O)NCc1ccc(Cl)cc1,7
50298941,C[C@H](NC(=O)c1nn(c(c1C)-n1cccc1)-c1ccc(Cl)c(Cl)c1)C1CCCCC1,8.4685
50298942,C[C@@H](NC(=O)c1nn(c(c1C)-n1cccc1)-c1ccc(Cl)c(Cl)c1)C1CCCCC1,7.8539
50298943,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)c(Cl)c1)C(=O)NC12CC3CC(CC(C3)C1)C2,7.5086
50298944,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)c(Cl)c1)C(=O)NC1CCCCCC1,8.2518
50298945,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)c(Cl)c1)C(=O)NC1CCCC1,7.301
50298946,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)c(Cl)c1)C(=O)NCCc1ccc(Cl)cc1,6.6198
50298947,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)c(Cl)c1)C(=O)NCc1ccc(Cl)cc1,7.1549
50298948,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)c(Cl)c1)C(=O)Nc1ccc(Cl)cc1,5.8861
50298949,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NC1CCCCCC1,7.2518
50298950,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NC1CCCC1,6.8239
50298951,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(Cl)cc1Cl,6.8069
50298952,COc1ccc(CCNC(=O)c2nn(c(c2C)-n2c(C)ccc2C)-c2ccc(Cl)cc2Cl)cc1Cl,6.9508
50298953,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(Cl)c(Cl)c1,6.9318
50298954,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(Cl)cc1,7.5229
50298955,COc1cc(CNC(=O)c2nn(c(c2C)-n2c(C)ccc2C)-c2ccc(Cl)cc2Cl)c(Br)c(OC)c1OC,6.8416
50298956,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NCc1ccc(Cl)cc1,7.0458
50298957,Cc1ccc(C)n1-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)Nc1ccc(Cl)cc1,7.0177
50298958,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)cc1Cl)C(=O)NC1CCCCCC1,7.699
50298959,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)cc1Cl)C(=O)NC1CCCC1,7.0757
50298960,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(Cl)cc1Cl,6.6615
50298961,COc1ccc(CCNC(=O)c2nn(c(c2C)-n2cccc2)-c2ccc(Cl)cc2Cl)cc1Cl,6.4342
50298962,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(Cl)c(Cl)c1,6.8041
50298963,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(Cl)cc1,7.1549
50298964,COc1cc(CNC(=O)c2nn(c(c2C)-n2cccc2)-c2ccc(Cl)cc2Cl)c(Br)c(OC)c1OC,6.644
50298965,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)cc1Cl)C(=O)NCc1ccc(Cl)cc1,6.8539
50298966,Cc1c(nn(c1-n1cccc1)-c1ccc(Cl)cc1Cl)C(=O)Nc1ccc(Cl)cc1,6.9208
50300455,CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,7.3665
50300456,CNC(=NS(=O)(=O)N1CCCCC1)N1CCC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,7.1308
50300457,CNC(=NS(=O)(=O)N1CCC(F)(F)CC1)N1CCC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,7.3279
50300458,CN=C(NS(=O)(=O)N1CCC(F)(F)CC1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,7.9136
50301306,CC1CCCCC1C(=O)Nc1cc(CN2CCOCC2)c(C)c(c1)C(F)(F)F,6.9586
50301311,CC(C(=O)Nc1ccc2CCCC(N3CCOCC3)c2c1)(C(F)(F)F)C(F)(F)F,5.4685
50301312,Cc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1CN1CCOCC1,5.2007
50301313,CC1CCCCC1C(=O)Nc1ccc(C)c(CN2CCOCC2)c1,5.7959
50301315,Cc1cc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc(CN2CCOCC2)c1C,6.301
50301316,CC1CCCCC1C(=O)Nc1cc(C)c(C)c(CN2CCOCC2)c1,6.2676
50301317,Cc1ccc(cc1CN1CCOCC1)C(=O)NC1[C@@]2(C)CC[C@H](C2)C1(C)C,5.9586
50301318,Cc1ccc(cc1CCN1CCOCC1)C(=O)NC1[C@@]2(C)CC[C@H](C2)C1(C)C,5.8539
50301319,Cc1ccc(cc1CCCN1CCOCC1)C(=O)NC1[C@@]2(C)CC[C@H](C2)C1(C)C,5.6778
50301320,Cc1ccc(cc1N1CCOCC1)C(=O)NC1[C@@]2(C)CC[C@H](C2)C1(C)C,5.0458
50301321,Cc1ccc(cc1CCC(=O)N1CCOCC1)C(=O)NC1[C@@]2(C)CC[C@H](C2)C1(C)C,5.7696
50301322,Cc1ccc(cc1CC(=O)N1CCOCC1)C(=O)NC1C2(C)CCC(C2)C1(C)C,5.4089
50301735,CC(C)n1cnc(c1)-c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccccc1Cl,8.1192
50301738,CC(C)n1cnc(c1C)-c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl,8.0458
50301739,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)-c1cn(cn1)C(C)(C)c1ccccc1,10
50301743,CC(C)n1cnc(c1)-c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl,8.0458
50301745,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)-c1cn(cn1)C1CCC1,8.301
50301746,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)-c1cn(cn1)C1CCCCC1,8.3279
50301747,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)-c1cn(cn1)C(C)(C)c1ccccc1,10
50301748,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)-c1cn(cn1)C1CC1,8.1024
50301749,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)-c1cn(cn1)-c1ccccc1,8.4202
50301751,CC(C)c1c[nH]c(n1)-c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl,8.284
50301752,CC(C)c1nc(c[nH]1)-c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl,8.0223
50302295,CCc1cnc(NC(=O)C(C)(C)CC)cc1CN1CCOCC1,5.3665
50302299,CCCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,5.7447
50302302,CCC1(CCCC1)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,5.9586
50302304,CC1CCCCC1(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,5.6021
50302305,CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,5.4202
50303524,CCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,5.3665
50303525,CCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,7.041
50303526,CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,6.8239
50303527,"CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C, CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C",7.5902
50303529,CC1(C)C(C(=O)c2cn(CCCO)c3ccccc23)C1(C)C,5.6576
50303531,CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C,6.1675
50303532,COCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,6.1487
50303533,COCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,6.1805
50303534,CSCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,7.4089
50303537,COC(=O)CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,5.7375
50303538,CC(=O)CCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,6.4202
50303539,CC1(C)C(C(=O)c2cn(Cc3ccccc3)c3ccccc23)C1(C)C,6.6778
50303540,CC1(C)C(C(=O)c2cn(Cc3cccnc3)c3ccccc23)C1(C)C,5.6925
50303541,CC1(C)C(C(=O)c2cn(Cc3ccncc3)c3ccccc23)C1(C)C,7.3188
50303542,CC1(C)C(C(=O)c2cn(CCc3ccccn3)c3ccccc23)C1(C)C,5.7212
50303544,CC1(C)C(C(=O)c2cn(CCc3ccncc3)c3ccccc23)C1(C)C,5.6576
50303545,CC1(C)C(C(=O)c2cn(CCn3cccc3)c3ccccc23)C1(C)C,6.5086
50303547,CC1(C)C(C(=O)c2cn(CCc3cccs3)c3ccccc23)C1(C)C,6.1549
50303548,CC1(C)C(C(=O)c2cn(CCc3ccsc3)c3ccccc23)C1(C)C,6.8297
50303549,Cc1ncsc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,5.699
50303550,CC1(C)C(C(=O)c2cn(CCc3nsc(Cl)n3)c3ccccc23)C1(C)C,5.3768
50303551,CC1(C)C(C(=O)c2cn(CCN3CCOC3=O)c3ccccc23)C1(C)C,6.4559
50303553,CC1(C)C(C(=O)c2cn(CC3OCCO3)c3ccccc23)C1(C)C,6.5528
50303554,CC1(C)C(C(=O)c2cn(C[C@H]3CCCO3)c3ccccc23)C1(C)C,6.1427
50303555,CC1(C)C(C(=O)c2cn(C[C@@H]3CCCO3)c3ccccc23)C1(C)C,6.6576
50303556,CC1(C)C(C(=O)c2cn(CC3CCOC3)c3ccccc23)C1(C)C,6.2007
50303557,CC1(C)C(C(=O)c2cn(CCC3CCOCC3)c3ccccc23)C1(C)C,7.041
50303558,CN1CCCCC1Cn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc12,8.2596
50303563,CN1CCN(CCn2cc(C(=O)C3C(C)(C)C3(C)C)c3ccccc23)CC1,5.6676
50303565,CC1(C)C(C(=O)c2cn(CCN3CCCCCC3)c3ccccc23)C1(C)C,6.1024
50303566,CC1(C)C(C(=O)c2cn(CCN3CCCCC3)c3ccccc23)C1(C)C,6.2549
50303570,O=C(c1cn(CC2CCOCC2)c2ccccc12)C12CC3CC(CC(C3)O1)C2,6.2692
50303571,O=C(C1CC11CCCCC1)c1cn(CC2CCOCC2)c2ccccc12,7.2076
50303572,O=C(c1cn(CC2CCOCC2)c2ccccc12)C12CC3CC1CC(C2)C3,7.1367
50303573,CC1(CC1(Cl)Cl)C(=O)c1cn(CC2CCOCC2)c2ccccc12,5.4737
50303574,CC1(CC(F)(F)C1(F)F)C(=O)c1cn(CC2CCOCC2)c2ccccc12,5.8386
50303575,O=C(C1CCCC1)c1cn(CC2CCOCC2)c2ccccc12,6.8827
50303577,O=C(C1CC11CCCCC1)c1cn(CCN2CCOCC2)c2ccccc12,5.51
50303581,CC[C@H]1CC[C@@H](CC1)C(=O)c1cn(CCN2CCOCC2)c2ccccc12,6.2104
50303582,O=C(C1CCCCCC1)c1cn(CCN2CCOCC2)c2ccccc12,6.4413
50303583,O=C(C1CCCCC1)c1cn(CCN2CCOCC2)c2ccccc12,5.7878
50303835,CN(C)CCCN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,8.5086
50303836,CN1CCC(CC1)N=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,7.7212
50303837,CN(C)CCN1CCN(CC1)C(=NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,8.0177
50303838,Clc1ccc(cc1)C1=NN(CC1c1ccccc1)C(NS(=O)(=O)c1ccc(Cl)cc1)=NCCCCN1CCCC1,7.5686
50303839,Clc1ccc(cc1)C1=NN(CC1c1ccccc1)C(NS(=O)(=O)c1ccc(Cl)cc1)=NCCCCNc1c2CCCCc2nc2ccccc12,7.3768
50303840,Clc1ccc(cc1)C1=NN(CC1c1ccccc1)C(NS(=O)(=O)c1ccc(Cl)cc1)=NCCCCCCCNc1c2CCCCc2nc2ccccc12,7.2676
50303841,CCc1c(nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1)C(=O)NCCCCNc1c2CCCCc2nc2ccccc12,7.3188
50303842,CCc1c(nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1)C(=O)NCCCCCCCNc1c2CCCCc2nc2ccccc12,7.0555
50303843,CCC(=O)N(CCCCCCCNC(=O)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1CCN(CCc2ccccc2)CC1,6.1543
50303844,CCc1c(nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1)C(=O)NN1CCCCC1,7.8539
50303845,CC(C)(O)CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1,7.3665
50303846,Clc1ccc(cc1)C1=NN(CC1c1ccccc1)C(=NS(=O)(=O)c1ccc(Cl)cc1)N1CCS(=O)(=O)CC1,7.5086
50304914,Cc1cc(NC(=O)C2C(C)(C)C2(C)C)cc(c1C)S(=O)(=O)N1CCOCC1,5.9586
50304915,Cc1cc(NC(=O)C(C)(C)C)cc(c1C)S(=O)(=O)N1CCOCC1,5.5086
